  , ,pop1, pop2 ,mo_rap, mo_len, mo_sol
,2126,14197713102982228163653384909481597345902199273942304609184832687665949401757391758819328.00000,0.00012,111469529549533083765159657166888125463008019619732497841133519285304805658092302761984.00000,0.00000,-21731867303925400494495948048031102834679246082141364674047869172625726070837622834462720.00000
,2127,15602444294196523904092313504674547538397230497491411523148868290607641597950986228334592.00000,0.00012,122498399050729167580677248767432708772440479934960119549804123835347476573010301812736.00000,0.00000,-23882032730126461773974415241416704937912339424541234741661380135120139546458456810586112.00000
,2128,17146160525132171323460915005862861886047382142116107918611318724300560981967008683786240.00000,0.00012,134618472246477145322116306852722362794005700837797069349634837172441214044616628633600.00000,0.00000,-26244936955776905020988873964802859672114797808015917843496665064752227987654168264310784.00000
,2129,18842613068194281115881085073835965267383427491163066844129076931171906180061651649167360.00000,0.00012,147937713557144406854971723173772642831995449374212666539396130681153736756251951366144.00000,0.00000,-28841628499395199638549570405692321731636814531362139762490994996158522879965232927604736.00000
,2130,20706913755839168918161506798983139998193467879103284305947873243021774334944918282174464.00000,0.00012,162574769474762263370732713495930600751937856519331547402365622537689518154544173809664.00000,0.00000,-31695238433942017219032655795721509092183659381304429621404596120908069404483749167497216.00000
,2131,22755669595292059500103766714592975019272737084001805257982318177382630218177466087768064.00000,0.00012,178660025454311715547902331020996562732157662413139351655421868500858374460997166432256.00000,0.00000,-34831186436143891295064725607065764877557778112380849995271143695947031833013351310426112.00000
,2132,25007130702134623478386067958814272628799054139683683084831492879657642817933084096200704.00000,0.00012,196336767374536587593360565682544680542032592092040419000653296414237582817802414194688.00000,0.00000,-38277407222474207257126662732193051229265974267215442108181547819643087827924142088257536.00000
,2133,27481352870540214798239360439642613362424181357177951545498522112828788935629362524323840.00000,0.00012,215762457914463403602292193166372505241787826956790680133168430401733720988154429702144.00000,0.00000,-42064599388860966816486835055761654613402939371050974171889696571094170288441929024667648.00000
,2134,30200376228316447795901274195718967496426377326425798782604955387246752527011408722788352.00000,0.00012,237110139215464269067239869912692867469993129651513211083134138472993034319701825552384.00000,0.00000,-46226498870760974384973182399879356276907073550515127761836247519195124049254384717004800.00000
,2135,33188421568196704754234598400213002899038697006817865476172904178007406272906290379358208.00000,0.00012,260569974323638413241162615191228556907137516045117507861202152351571828325191511965696.00000,0.00000,-50800179459555984871342670126651588723311822354959445961186551386781995447422770401509376.00000
,2136,36472106104280366682677022361584688953015140005646211399846318601189257687202613988163584.00000,0.00012,286350941143529847547979544786869154159561334941151330431335740635153667604781612400640.00000,0.00000,-55826383052241119481223158569462829504846916673523911493947060937917908807362310546915328.00000
,2137,40080680575559010072728953299781314481740012349963620831245661283229341679304502799237120.00000,0.00012,314682693992754137331974753562152362960048196036825463254395631759729641902576167288832.00000,0.00000,-61349882576237549540179518798987089592897147299632250071723245193858980476743491166142464.00000
,2138,44046289808623335522350122912038807782982727887245316323849251738474502734960686515879936.00000,0.00012,345817609340079609373290454642460655804725616880594257745464514939405743585010445713408.00000,0.00000,-67419880822227823068209812753047629775888015567011822961525588589157190601035802187137024.00000
,2139,48404259060617943024070557924315249638273337372353481509317217570615244944832530627952640.00000,0.00012,380033033950197367050661159241416253877435859268139745001513916997627878431019902173184.00000,0.00000,-74090448737777607639087630987949301494663637998598506014260434248401603330307967659540480.00000
,2140,53193408693158758067397864548922531956270639910638818994704882255857802026887563177885696.00000,0.00011,417633755461432111637244448775422432422584579902889536715243218259332107268245361262592.00000,0.00000,-81421007086020221096326647565920729664525238148530312391761696712951408021360222798872576.00000
,2141,58456399980297414331165004026491044855220297015555062201914491314988640098608993320042496.00000,0.00011,458954717404057111728337370911138457358229963158765495041397262858194756011405718061056.00000,0.00000,-89476855759972399580368746845387840826005484666060793066680094469583595677795870564155392.00000
,2142,64240115130956023741174913219247217905860086926443898420354941786359890613080550813990912.00000,0.00011,504364002844329930341441349748442184437056475231257690836410335255064140900212429291520.00000,0.00000,-98329755467560838297280041075892113991051073515069869056231891457515849638722330716798976.00000
,2143,70596074911034720721962332333283150178141971480125359714533674430196539749992504785633280.00000,0.00011,554266113232256191632201289955363687761220319531337259215474656530944104319206387875840.00000,0.00000,-108058566968952830449614381645831707072224261273886205742942739853113004577049521197940736.00000
,2144,77580897585328724309696697302479124423052834294851576641367271589133241272445246002692096.00000,0.00011,609105571660735247047958389038765800191587646596118724418433332643802438434495219630080.00000,0.00000,-118749953560454151150346118632392746234809914072517198929489601337599672898204246495723520.00000
,2145,85256803267464373180881765202564357678751850693973281430591508582575415199894059169611776.00000,0.00011,669370882633565408784723313728159335832459705906366329084234067231854600806892583256064.00000,0.00000,-130499153062631729473668610433592409576189010376159292892631766184773222280610442578493440.00000
,2146,93692168170553717786536934303593262317071237256156566490246744137820403609962422711877632.00000,0.00011,735598883615533786409335139147128937066176535777937102721707121075295619802065377689600.00000,0.00000,-143410826189455362715149052515231780117772269504871797261123634166968086685795605551251456.00000
,2147,102962133695778122702657551241700591631543716093698848096969917967014746126917132303204352.00000,0.00011,808379527127770046985569523448317575081623721236210485000103203096776772285109379268608.00000,0.00000,-157599988855647340122507041383026920999817849135422458455100550677360121226323098117079040.00000
,2148,113149275784601957637325346744900327220579091278886776945082775600281189116131955145965568.00000,0.00011,888361135986799471921973330359130785158303627881925409785001786558415521896435141312512.00000,0.00000,-173193036727142308583830131715229871745993353909202993589953203864203731808283656049393664.00000
,2149,124344340497140238860532766545644298370213956930585957521241549205829791593157988108468224.00000,0.00011,976256178500448947046540697552480407924824521663453907711558085288480232654520662884352.00000,0.00000,-190328871141252068156989232418046380110165116383416487686265892098218395714057369234178048.00000
,2150,136647052369139829606356309009216976099412956976219426070228113169215204296774036546912256.00000,0.00011,1072847615065482293825243136102039637571475032105909594011641414144827856085203699105792.00000,0.00000,-209160136426121363090405976835015590876464797982618014242972105121292743589532674201485312.00000
,2151,150167002748338888256279738982322966561917378102565656815521571066528654716454695828717568.00000,0.00011,1178995872701833121519899704224003262778650778983956282270271866809253478167158615703552.00000,0.00000,-229854579641394839663933711269875621257937004339256888052779744606843026121397417201893376.00000
,2152,165024626023417284876851913370187919676764853368319710254575413951858165013553765085609984.00000,0.00011,1295646509651899681261071190560016956497847205860363813089817679253577598627997716316160.00000,0.00000,-252596544852531273456457666131889462967448453546016574287200237093529321701227884965789696.00000
,2153,181352272441689801840896444154439017108451819279303635966258817444925013139205211323105280.00000,0.00011,1423838638320400402815951155189551237917712782923132996510331367907445789430575429320704.00000,0.00000,-277588615249613672616216564418480946596844104886813537092534617584223104273984532842020864.00000
,2154,199295387072096283348434816938613150970909749437261546201840134433431252693537964448284672.00000,0.00011,1564714181585507974697063432614934954497914643542180797628792447821062501006258424774656.00000,0.00000,-305053417738488428223059636210717781465377346446802644601044325345427837647282520507547648.00000
,2155,219013805415575487160357607477779928729840874056172036103942377178446807275925502601199616.00000,0.00011,1719528044935572627298109900166970233825956091065468938085648200297502712571676961275904.00000,0.00000,-335235606079353589304038175888751732356592165914748467022947463926121082011867730996625408.00000
,2156,240683177203992178923599299330853173297629485684850159390194341892384592001880098122760192.00000,0.00011,1889659295043828770541674328981841811065809211932446977631140553874525599765976080973824.00000,0.00000,-368404040238400010104089013259934445381756997325471634584488552285680342404429017860014080.00000
,2157,264496531070678542281333482970133205819124033327843396147017578882397139487770661667995648.00000,0.00010,2076623444358728821539324148231617026108156932646482096541174392316999681543833846284288.00000,0.00000,-404854181365955536926877890749435427960639118485050810365690695776424666993495588875534336.00000
,2158,290665994030520973804393962506210902554509151815087690156863564751196315713139678671536128.00000,0.00010,2282085951139826746461243522136420839706882735621851363974621142059454200258585027411968.00000,0.00000,-444910723735362186633635363564204446816572154693071950497217939232353937007163306315612160.00000
,2159,319424681086552271663672462631504683164536695612503865449835531644777442048151983465955328.00000,0.00010,2507877055196204361591550169865424493352105150923061029576567064201713207400289515077632.00000,0.00000,-488930487087638434913228883987757852629201371563890595166701823166214316473114165969420288.00000
,2160,351028771795478394161037173791953533189324743177457762995822004485465453221563010201419776.00000,0.00010,2756008081482739359293706056674452425376767867495989002681551052990484612213848059936768.00000,0.00000,-537305595146649515063614208137163869174619602274988937340036886232597835276300292766826496.00000
,2161,385759792289981649990857059813951561397561232550494270446424620973482139683696061876011008.00000,0.00010,3028689356785046733896918948077662189593631797497596116846963429394923335821636696801280.00000,0.00000,-590466968618685720439055678654750879459916936855159761347371279434721083606278563560423424.00000
,2162,423927123085830827233118405829065402158541081041439625373542106950112626210675216483352576.00000,0.00010,3328349899093163952228779737139124092436761991054831414615533285266362823133046195093504.00000,0.00000,-648888163791744599836964501249541847572769783992389423754109836629587453006580026768883712.00000
,2163,465870755013096819592248123596445823412517555756838860303118962879552330680929093261721600.00000,0.00010,3657659055054981711340006032163575974495075467673377806889093466750025408749008878305280.00000,0.00000,-713089590928384731351837517533606499906843483797404493014097724637581910812877367711629312.00000
,2164,511964317821038676911246646826374622113734786727138315854516413039458778695083051144183808.00000,0.00010,4019550278253729882579979802022894492674369948477294640898403569011054183434795731648512.00000,0.00000,-783643150029176558696626051443545650532482619917640219988348076937085630848048512364445696.00000
,2165,562618408435174234600713448263487255315665547314307660902403973359210290604341835073585152.00000,0.00010,4417247260124076479525355174823936671197853837985630198645385713309874705429700569726976.00000,0.00000,-861177325261678212332487333041553041126335564201549913401023762632495914455929835736793088.00000
,2166,618284248514322245410862381813408174141626176035931887524843387827799099662153879058907136.00000,0.00010,4854292646278471423743293690768334010808414937761100740220608577716893529752057656901632.00000,0.00000,-946382783435605972844091998033543018209440128107837750748675950775202213356674691387883520.00000
,2167,679457703888774449897284792605389270895755705439698475220063295888904175486521881690898432.00000,0.00010,5334579594045941418479720034429442185836566775599829344071713018599991800735285335031808.00000,0.00000,-1040018526394868543705116573358252404218278623780169690079319457235630895981819350038347776.00000
,2168,746683701684357805728332767539842819891516602618265564101381478590100821804403633382490112.00000,0.00010,5862386452334800884022329092874388261183097044483324227190899062152098666049872527884288.00000,0.00000,-1142918652131366768298604480462262236762921798509409190359150211192012656684797046707716096.00000
,2169,820561084479693214141962372889915434537713615033849224573543348506275756940460313723011072.00000,0.00010,6442414872744073180381071117305060583944057308566998564993604739328895128290669530972160.00000,0.00000,-1255999784847895296878524389811907587253750138613660376467064354200924815045408395559436288.00000
,2170,901747944737007154540639999984520650113125148261096051398599253513419309297339911246970880.00000,0.00010,7079831691413662481914348447397580687592090486759808204494226508607870584331032791613440.00000,0.00000,-1380269240156418401366660511020943353052636315583256186046644006545515097730391111133822976.00000
,2171,990967487025080685691336851687741070272778006345322549054743804277405465532858451198214144.00000,0.00010,7780314954692678366559867800716554919989145951586876416916919840028788242830245146656768.00000,0.00000,-1516833998146499759857543852023020896782449248820219955569421594878610817880501231948922880.00000
,2172,1089014470254441736859025770413371319327057866855500712131413262364264963290317687875436544.00000,0.00010,8550104498618041118207690515389337188620333562398842130369129409445470646833367610294272.00000,0.00000,-1666910564255101635239143907619265845585555759697723551442362475256371335189097378513682432.00000
,2173,1196762287311598483758790240983054712431802851335401518559599810432008164939535101030563840.00000,0.00010,9396057532760391736117104740421270913951522866097315104151341772868728271368329600434176.00000,0.00000,-1831835805777408222340913617226467295800592476702256728837146853381407215571706624375521280.00000
,2174,1315170745156999428684096353367285565267588670345189356308875991601134356956355775946555392.00000,0.00010,10325709723572734593346335773858498166601236311057126985428662190335672299549985129627648.00000,0.00000,-2013078860549249518934064165844147718719673100888207868904888189115414275979136753549180928.00000
,2175,1445294614691067204285545628788410521162047796640086983625278470067244840697172474543996928.00000,0.00010,11347342321366291218802712946181688773566153282941864250558666509165965934825098344136704.00000,0.00000,-2212254223882494806872842837134203301307284613685644515481273085802600927140173711283322880.00000
,2176,1588293026549673952980038962446834916276444523361322719524955002034264343875942358766845952.00000,0.00009,12470055928874043358636500693612757022936340268550122809624188729850889234573670460948480.00000,0.00000,-2431136130330552051610311108936909782733434500938736203408033319888671366464487065160515584.00000
,2177,1745439796525877679680452145014090260545731664067228055290905509472417180964779965248700416.00000,0.00009,13703851568525098347769768222456482080022856834417259731596593113772269021396433067048960.00000,0.00000,-2671674358395324631440919299920750927607482986622604163236441308125943999248041919352143872.00000
,2178,1918134772595764362945745888774936115165215187826929494158725340479868575017264654269284352.00000,0.00009,15059719770569176017618682854418373832343188242865732552263987267587639696229156199071744.00000,0.00000,-2936011598962401878966802080321252059159538708806639323958829937719952991025199387187871744.00000
,2179,2107916304626584134046438734139461114316878033922129395993130213096163933391588361622257664.00000,0.00009,16549738475639468826497578293567649358467595198308578173061606234817286307875049349054464.00000,0.00000,-3226502542180794731182226548368907323969664985288710136681302649906565257033026147457171456.00000
,2180,2316474947846115696856475334746748845093977757255744324025108579525203057209705417353986048.00000,0.00009,18187180623860289238060439038918699075982050899021798628344525816500354945161175064641536.00000,0.00000,-3545734852811269346671164896618870164105376740848946851019077043051361188036294968355061760.00000
,2181,2545668522142418160146531709821370825355989259509699224989842420070064558459114765387038720.00000,0.00009,19986632388892677565714866857123848766167531386699025389701294262514895887816917449179136.00000,0.00000,-3896552220889611474408019271094935467817929608146962844332758806837637926439934162546720768.00000
,2182,2797538661340731954556650996289088999096797671927211053707901276210056674089402661181849600.00000,0.00009,21964123110135249404579035314153268090111778755366818149699896305102368473705966605434880.00000,0.00000,-4282079693037871840438683241652728922899701829248475152581230626823322793024143716524228608.00000
,2183,3074328999876855608023995148848425207621374530608035626871171149145848591451959361936556032.00000,0.00009,24137268080503533714113430763323092025560869037785054764497187471522706766918042599292928.00000,0.00000,-4705751510072415534445292114868046228885204318583190966771768877116684841518757894749683712.00000
,2184,3378505158872105753024463379939701047502195345387118556288253949905954031212031504478633984.00000,0.00009,26525425461727308653787161399749025870409365952121890888385203705039849767611116589940736.00000,0.00000,-5171341698883457534659492462383355244078564055710611047293830066614950916863538717635117056.00000
,2185,3712776709643840947997166014110284692283388844112369223005773988021765901615108477637623808.00000,0.00009,29149868724951969086753333064643698058118409080315790637387681362171617377545811436503040.00000,0.00000,-5682997691095529837883413115139189472115589136510969644515849570575237359908643881256747008.00000
,2186,4080121310300349906882730167717242790392994474982007261692552372217151984238047418547961856.00000,0.00009,32033976152727855285205557063264672359414666375862492628219336505020327070208971155439616.00000,0.00000,-6245277267980617672241770129564991016598346898094658365670648552319161137725217032812625920.00000
,2187,4483811230426511025066398875404835609257692561359088020010813112196855575375660768290668544.00000,0.00009,35203439090452639108537633810640353786397662725419907205665331627940639946222733939965952.00000,0.00000,-6863189160725599315929470082894756382399516125096181683187875262650325540681616946179866624.00000
,2188,4927442500139522575177614021677411930134173066313385744550471385258023887387948603691499520.00000,0.00009,38686490802350111241228923285925301130365324327072817754548011186461358781389069820624896.00000,0.00000,-7542237667717195865209420667433101763049005689380167312147716205439461324031718850492891136.00000
,2189,5414966943171621098654283661002325927744419176793870932869133629127289651148201346327379968.00000,0.00009,42514157970611962957578948968373994210748289839749744015933867028937055512947010507374592.00000,0.00000,-8288471686290810997442705683577736031978452746064751669940071343455828024591049315282059264.00000
,2190,5950727379327338048566274445269262049223701467241011646388951010401637828652248704273612800.00000,0.00009,46720537078032165903231938462576545769110011530720639491840998752675916281104689029709824.00000,0.00000,-9108538595713260280908300737930544844987330334739979164519521685622614029727357701791416320.00000
,2191,6539496309895329833079723303705143257200868439186342875070282962353857206450513927498366976.00000,0.00009,51343098136123298889792266736942548398947489763685612480721204128867554477887882010820608.00000,0.00000,-10009743471383699276076911314340936265633336616040572784145511542319133539248455145066856448.00000
,2192,7186518430620617395301396186113762488888314297469001438063053978753238879555058436981915648.00000,0.00009,56423018464294986671718705912393788418461814537506749678232581459368415157756225061388288.00000,0.00000,-11000114157727039301535073422956294776747141131958711762706309924433790443262075513042108416.00000
,2193,7897557350938616627605107339232443627419076644645055580509795929520161602325861486624243712.00000,0.00009,62005549493366628487718919843874967158251016586365458045657834277367724207802909512957952.00000,0.00000,-12088472779442772376141101807990980768274242058595604602597559773123762545516788088796348416.00000
,2194,8678946935641305866443377958966042551295993955812030164186364612475653890763425660142616576.00000,0.00009,68140419860863930692151651241655000730992528257911625082719599385436358376299286291808256.00000,0.00000,-13284514328124394628705885388878957564071756704295360252193308832215634144203270310730924032.00000
,2195,9537647726322041190570593746907651753483481934547891916233464002176746678154991906850865152.00000,0.00009,74882278388832638173211024081697859649235983704312320097578071348727501469649676571508736.00000,0.00000,-14598893024291299194920053623480287809271796224055872940348096948835762425532686957524549632.00000
,2196,10481308945195697356107516775536820831082501408195950900794253199532139689667379482335379456.00000,0.00009,82291180890172106319994373732343782943039627593281325396745641231280695543197156723654656.00000,0.00000,-16043317224137625465765578207783371877440490976289378301662647320745754609324268475245395968.00000
,2197,11518336633618077728864342138921595851355260794283169725017179436231321876004033794230190080.00000,0.00008,90433125139911968180541890231264731826556481317339638296458451185586334910014782047256576.00000,0.00000,-17630653716418052619219218651693010040918868877943593705792569029982167017070097609502228480.00000
,2198,12657968532275822447031544746258130404084441834089330644718199609465961097462662655022989312.00000,0.00008,99380638776903027175956854633119401645451170230886441625222332148680923694357195171823616.00000,0.00000,-19375042338536953947223204774108519300706706692110469015211008242099215492956936940323602432.00000
,2199,13910356370072176393926100251032792340771597423874743858427283658873252791307138082954805248.00000,0.00008,109213425372893119053859100353125083576173048365465693728363979143959558327604004641570816.00000,0.00000,-21292021932829754208616868101225852976971498033871091676913981119802238070985827725160218624.00000
,2200,15286656294729931307232841986367908675114109199295276859473878260019790557617696216686002176.00000,0.00008,120019074424107769473298099353408704211411017947190881621149223077123076728728164426055680.00000,0.00000,-23398668765042636751077887663878450423713252889590537436136592867924919480744124288824508416.00000
,2201,16799128250658449848371362896346868475242954969051130038693483521051513003447803245750124544.00000,0.00008,131893841589870599206250419931653714793631392741623055611718421715471583312652906667180032.00000,0.00000,-25713748638028870187168613909726486233372765553518169779737873658527163596510599149160235008.00000
,2202,18461245189333055272208944181057407832262689804633946797819057786306321509255527254007480320.00000,0.00008,144943506128552660586388294338307854566055403054891715222606230436858191476993414980960256.00000,0.00000,-28257884055675537324682375726510923337154652585167239552907428994592227149630320230789021696.00000
,2203,20287813085022099113404434978049948038492813836244239716023367353100200010051376463170502656.00000,0.00008,159284313168805544143771034535785569821560517399091479843603589910529906900375064186716160.00000,0.00000,-31053737926140541857999865002894745395759848055862575004709312620485904363979960507026112512.00000
,2204,22295102824949994982554784396791436927693380219593960918567224246475995210746658150363955200.00000,0.00008,175044009209738235020073800194041557464466370248535165297751204896397259928093965162643456.00000,0.00000,-34126215440810223089356868380190451295888747858801251408083540980211536116007384239371714560.00000
,2205,24500995148760844234307844369698048156303651631560966060723728939285233659028574491591573504.00000,0.00008,192362980074170789350688243014303722801180901433225743712794292923454289340551464233205760.00000,0.00000,-37502685927295511241514271904872860489635254316260595990046137752814506656862477267589136384.00000
,2206,26925139928389130311038513972843976825337235990514049529039692504033572994634637549435355136.00000,0.00008,211395501451741295520549308219707705719587850064140262057085696909158734291888494212022272.00000,0.00000,-41213226652711338812888867415496925038219048437398457818089673528028388935704548814031421440.00000
,2207,29589131207186913148157009161370246348078903704962004098106531324214223616773826900534493184.00000,0.00008,232311113171580359931925124512092132643308991344157918338502077818635271266908607411650560.00000,0.00000,-45290890749014807908620665792326239714059450704730216896497426015546678451345034277958975488.00000
,2208,32516699557538851352524081185548845116491644401512179698035065781449916376997988849355325440.00000,0.00008,255296129446439885025419746719657109006752679368932351874467039208242650667897288724054016.00000,0.00000,-49772001647054885955698558432067572384102617613674094151625359932294014087757252498632474624.00000
,2209,35733923470467786971562541878492636893734416260757080638898813567359378552547748588724158464.00000,0.00008,280555298541381518790348935386883502844549801468791066539748347036701252290796887570644992.00000,0.00000,-54696476642123029898827784701341860881951676987781372301418390995352630680220840625193353216.00000
,2210,39269461660268715413506911817091778599188642587084570975922079441932329629395585605123964928.00000,0.00008,308313626651190695361772121524975695479138564274644372072488002436332188584917827837755392.00000,0.00000,-60108182473294914485797131482559166323745747179928359884335432610262631181023544724361838592.00000
,2211,43154808353517953401203873198845864814463911615201647872831044231089972097357415328467910656.00000,0.00008,338818382233436891795756906364164636519954211005643086266114254267319013175822313764945920.00000,0.00000,-66055326084029103282505415918314604936535426492967941951075008378694669327080198504313782272.00000
,2212,47424573836546938365065286832738096557182254068571060643885230457291153210417450819363274752.00000,0.00008,372341298651581917230827320951796186487908604220074517898212967684179966899339351971332096.00000,0.00000,-72590884044879602416458074735499588091065522640363512856324318456369020710671595044748656640.00000
,2213,52116792760469949400078526007758155100234352972268327201475322670307602751300410803182632960.00000,0.00008,409180994749064651768710155787264730954268376509743421403775010801096630440924035600613376.00000,0.00000,-79773074463577628941538167877492182423165147399915810583411770307318274227620839926024634368.00000
,2214,57273262950116602446977392504839373205958915014827645780984209492186707030992278292191510528.00000,0.00008,449665634916597666378853564586966559352835259806579439619956096104251607459186564707385344.00000,0.00000,-87665875586211237307316977231573226982890056233640663990354648769512579535040307725869252608.00000
,2215,62939917734945834211740351660049296387560182212146599291484085618838096581304820689268637696.00000,0.00008,494155852348294120652875788888160688825850627969747130700260675461370853144194369414234112.00000,0.00000,-96339595709151023277286722696965993282182719335264806519892264411777366680480902226607341568.00000
,2216,69167235118628486100710595959768798620393840100450765863646433382426879419940354413136183296.00000,0.00008,543047961526703066989501168881021826584077632284799037543604193746401893337290895521742848.00000,0.00000,-105871499478441383997821619272793058172255712804924750071721496997448878815140168943265644544.00000
,2217,76010687432140973781643885724496634241671279067014233717338473374469847066057087039385370624.00000,0.00008,596777488553254068569366873894270353048600775679402508689506673068337909792096643729850368.00000,0.00000,-116346496155670745098786813724437731469352813730808553695684567016690967749891134576914333696.00000
,2218,83531235475835475834737870455445709246868853032504226178417020696834952313471025353334980608.00000,0.00008,655823050771946861280906190098464920411593883767697115516524466811642776947817737720168448.00000,0.00000,-127857895981325425729993360102712889360302280304765447158769053458507688998483345710853914624.00000
,2219,91795871552255776149477148474423037836367602669436129806061842081086986821884484445410426880.00000,0.00008,720710620245594087609715436803626238953929902304699912161212227081114111153185079347380224.00000,0.00000,-140508241373237504137598374849277138762555566677318548335920015214630611716138479055341092864.00000
,2220,100878216226981525681766794577086836126363726119789315205621346929415533304187851863580737536.00000,0.00007,792018209063241892335420357917119304576689932261170723326668376950020014428473377373028352.00000,0.00000,-154410220364360701686404720002746598654057902845949320391118224494496999800931370433534492672.00000
,2221,110859174133387985597084241170861406110514248778075385586572497773831090067470657937469341696.00000,0.00007,870381018215028804248053505885412780837628192758794043887911245867221945669803791351808000.00000,0.00000,-169687670416688464174471304850472349356226582683118717602005191760933754897639194232226840576.00000
,2222,121827654663165459464986032286647389657114095291245656517007714643614906650548452599407837184.00000,0.00007,956497095900151967524570469111221928865010871108119397543476532267602113250673152971767808.00000,0.00000,-186476681553189362185557643953081021106086716243264701407024204140584467835686682526994137088.00000
,2223,133881363962438824207774351018454537938753583726514969515709329436327911241749741629446553600.00000,0.00007,1051133555671592735038225801939649965833444179349895626299962794005372265505860432145940480.00000,0.00000,-204926808634351337567994939574395518471594683715396322290953267240434963100316014893101744128.00000
,2224,147127675288510604089687292789414255471097045234891436648011244763061571735751085743144960000.00000,0.00007,1155133409808223067861301498853979407649132776909130377190389891799009034999478724428038144.00000,0.00000,-225202403578174354351511762126451377701284403216081801171039421772899741211186586119829454848.00000
,2225,161684585480279976991899664456187168742237174440472303795345551760208013336221150729448980480.00000,0.00007,1269423078785299265125602100319580686391905480116098180628752387770468308265371987448168448.00000,0.00000,-247484079390896795533055756650417057561994139532144919852798355655739315799780505094465781760.00000
,2226,177681766062482051934226459146724782624729181275864097108548452987174268200290886698607312896.00000,0.00007,1395020643736969532754914426226103937818038234923253752051124932638527271762480062133174272.00000,0.00000,-271970319049896816783600386717884354971408773639375154790949004850498551194702458602137845760.00000
,2227,195261718346880774857506645397097510860479730469899056485369109056845448291752143317375123456.00000,0.00007,1533044915422917699874887523266864774308749447558178841302406452557093192467472702251204608.00000,0.00000,-298879243570539825088583412052926373173361214801826035402411121060799969919230589322177544192.00000
,2228,214581042819943226987636965336039041221449496470067629007609195372294964414424007745084588032.00000,0.00007,1684725400484607521728987331877492418101115692578129231057333928399595995971819646400593920.00000,0.00000,-328450555006737488390122015360650280639420330251987974700656926750034043061383517636460019712.00000
,2229,235811834124575899927469153531696431647626655537056385654971216650876981906686987198049288192.00000,0.00007,1851413253769558226137749030711170201400614105000406995707322639287291439617164805046009856.00000,0.00000,-360947671693276073670015652082024322235325564287307850858370854828118847933648969727123390464.00000
,2230,259143214062283180649022484818182199849001563531874273376328537833942781638527576289518288896.00000,0.00007,2034593314285879087137466608860596913269002241505527307098805063364883527464821488118398976.00000,0.00000,-396660074750443090192149691662031464078719286391052579505119977233566174409112250202441383936.00000
,2231,284783016271580432893928763648077458247839204488636266292494172061195510595596795998749327360.00000,0.00007,2235897332002162634848748867606280641182456577755985794396586202440272565358624377929728000.00000,0.00000,-435905886753384705310660887474233522932541322172704769748546226282136010259558428544100990976.00000
,2232,312959637589611420485620744873527298471511900202050633983441144560276727671084464302664450048.00000,0.00007,2457118503315768777387470600422475754018482288074420900965701245609784903931248250139443200.00000,0.00000,-479034705536727073142277552156874807312630203747540106848786174900916173436598291556806426624.00000
,2233,343924072588717465091556459746740842353368239836569523873507408869132280224676725112371675136.00000,0.00007,2700227444670023497535846031064525946489253712661445460819393714682697971518172414255038464.00000,0.00000,-526430718377714137610523824616991079992778352100983816259334888920753061619575762364382838784.00000
,2234,377952149411409496376471885849936639252760058162966782953904626815903250482673563818621140992.00000,0.00007,2967389746611744033058182044473028400134848503227802881043613317456209722998985941846065152.00000,0.00000,-578516124298699640347703373674699680205885310170322740447084775746548471542033262488273813504.00000
,2235,415346986820342138334330224557172722131715858686457454492560138685658025718233195587261431808.00000,0.00007,3260985264658902694325525059249762998607081639399313667829300650248140329712834253657473024.00000,0.00000,-635754894974526972639267961527045275852440828833913678178881636182492458251977600369338351616.00000
,2236,456441694350448100438488976631612111060639345325981135972454319302316896997284491743411044352.00000,0.00007,3583629318819594769385616289241281087769273400544743345847226582813630459859418827475386368.00000,0.00000,-698656907746590827172002345956185213477392833234078370793246248115060146896397549548295159808.00000
,2237,501602339615923794917415948334833875214317153624880577067882108566472578921159208361827237888.00000,0.00007,3938195990605526503496923488358914020584496221097648828999496681106368506131429483756912640.00000,0.00000,-767782487560062110272717873640926164832157084649152755011469725062921100947807111418898022400.00000
,2238,551231209204544314842337055263616387852923370179173892557578460606085917249332348387986505728.00000,0.00007,4327843725067539765110029469789885412626283635513495237897479667967050861685094894136197120.00000,0.00000,-843747398283407819967961999285141678930211762880427825150708200521593894793259974640732733440.00000
,2239,605770392207034134506637500354554482382563622224961062851029851116832173123990754594769600512.00000,0.00007,4756043465913581939582765035402201229500512883786922032586475161034428275075486751528058880.00000,0.00000,-927228327872388922812829327485953784085680082400720272497163635093431701241029693822124163072.00000
,2240,665705718303220480950571264184986297848735963420092545145072085867598455950500705634183282688.00000,0.00007,5226609574333987394507413778771097728361087793903285357464369460240877647885373260943065088.00000,0.00000,-1018968916239837199706599708287849027085510915228606170501753007472114454318797964714381934592.00000
,2241,731571085485053857067508022221133534979438094755068073126230567267794199806756666120446410752.00000,0.00007,5743733806955932181291605457539084272890854233781344396160141388135945944704522482935136256.00000,0.00000,-1119786379526883399842679919326146873417901421173275392664322574689738878150034064881760600064.00000
,2242,803953215967426765872079895305941182468828898854856511809656605112094398696131946621995843584.00000,0.00007,6312022655599327172912242410937157548561987775287465492082816889932286830578374696148926464.00000,0.00000,-1230578789783992636210243649733241600560752593217558721783176368699244199264216657754360643584.00000
,2243,883496882651976848532911059497111695205779233313314154118271972208471854579406875957326249984.00000,0.00007,6936538381453035813991893139048988478387717926727195185728015537002794602737716210914295808.00000,0.00000,-1352333074908490297447962943553722842269314707648769933406339869233749482833471318744759271424.00000
