  , ,pop1, pop2 ,mo_rap, mo_len, mo_sol
3445,452946470006366868912691403559901502734525420981387802356421903816209065139229651699675261362943039584002442472632477330007834874225524053103447340168579738053065752648734345786050147017520150934283661671923712.00000,0.00000,815956011770955966773645478364831052762944198249775086523091292521091476963094656496338137261498301342425662095360.00000,0.00000,-686282530312677127200356586209637548331399019332765420509722484068408078768830589645619008372099042347595202106128526712092079393076624544231363030805975097929552557750514108426317039552052981167814330493698048.00000,
3446,520956450487803363337660939008371880864640220203179697559334113437552228216147365423166252836939325395174663912429371685092783354939041593654801950683030162617685897370717891747983392846859931456171213181681664.00000,0.00000,880367663653173188984855236745173097458279531305378760119795006666255486194033565247593884306111495853129093611520.00000,0.00000,-789327955284550638995304309958288908290358747222588873019180312453211120651229688687709686527287685864937346628459528563203554389314326015863973309528237182199622408810696214202295794936744382601455869603348480.00000,
3447,599178139750236297706719042921425529716320614597455157324750089558273510381517468311216328473885967114196476106213981396320296337707224302629187055626133455477410099324951874988080577788732747534984251007041536.00000,0.00000,949863977990650992234152804771031299089395111762229506304966685682781922312384919032376869908936312664874962386944.00000,0.00000,-907845666288236850100628795677371286604726114822646576936484919198333871131792666599250279670173009127984954622962951913589274779561499595992962468285418191713690994398012907330747440171650442362575932287352832.00000,
3448,689144827400421992004192068978384502621334946614373559028657267766038288715040942908737042055372598079164879349667070992815446922447260851185006308020586910763608870221144911813075014727454922201463045981470720.00000,0.00000,1024846338563007510034917060459651580717807964464639045428698788912034695168770405441724639341664867548299790385152.00000,0.00000,-1044158829394578758067188011917522337727175206093375405003018620014734646109557722858473657577512861551557700571509526605289597597038754751245336698938584295813327108685267560436316133886631287862583505803280384.00000,
3449,792620026709794594642354052506944402554730142687812182715903042455338058102094508132395937089527072848691245442788515622670729350027022754065480167512565416219494675706589848187346806770703081041442656948846592.00000,0.00000,1105747814426899312441763821117057906808986800286994325373534989426117268350606994510682189706803984793775254798336.00000,0.00000,-1200939434408779710972975801360559245767392849892037003597324644925348236296228129409206775995901075253957941906631810476251696947771403254953538296839343955496986210329810985748075401096289274707030412330270720.00000,
3450,911632042732286310594202952621559957657240105832365939059627158608732428035540667978534750629138073141698330261437792542964570118504601892402891864499801291107746063917394095438018598665037694447538948236378112.00000,0.00000,1193035661155064285144558223287634462688069512500751093043889062689440416658338045390973703615626305772587904401408.00000,0.00000,-1381260670806494206478713893672928364941133384872408082125727129107769805733504456096778527281326991526704795572763307666265115563462501008677916465465010034165752744386982414089841493180056915163216255297519616.00000,
3451,1048513730830227176587606133400766849709807455843061132814579286430638284652967590900046088011272492408405922956433392465598465297270966551442698441401612952654936315783573847968869290966408394124506557753327616.00000,0.00000,1287214019523434038942180596214697562971277019141113519826804842125356781045180660081090710864021063888598768549888.00000,0.00000,-1588657167924586551558015482413754440853803876023795560673616489283678612697984522273327517829256060394379297848961919720665240923429385351983060683570556383006481685732827877736197942933569953287569489503715328.00000,
3452,1205948224948879989984048960250033413724368171202649591627567012726987016518454706570163000115409090945188532210942551214121808495552008126348214147710236703096671943899077346523520173302108913690285431779753984.00000,0.00000,1388826827232885563426162185033115055419521375489321250254698708839759841739624662383531093926240201687117301022720.00000,0.00000,-1827194280225575556584310846311251419166174863604270876511492027099539519014787614299464402342668093433715399999998977521540192662627787295508835207785550469795660105705999948954398979542707659791859309380370432.00000,
3453,1387021531998261406689883279111782417909616473552546170889959139214910272442755677866738974477857347627329863837493452612610152515369927818386199128018612602369906852632607692912522255420720419718153600992542720.00000,0.00000,1498460960482607608685970187483142893399263189802087081773686494807202181400055993773856537862050498272255503499264.00000,0.00000,-2101547775754941197898023679582752822823832163010225793858571266550169636685148530541010690113479276829241090676945392569864198651422420582074459884360407583521010228164460208027355269270564217868533115444527104.00000,
3454,1595283023289291560248064093446736536804458957623906018420996708494075311227457387590390261529982253764040076332081182484441162589737163861964576724409385699371296931940294118837027351112433153818792789194833920.00000,0.00000,1616749623539596119453592256299237815152740152243977885158236038664868101698422731634364495538769558368682017554432.00000,0.00000,-2417095489832259753954030745094134938984494236969810917107597626746642995846609858269505707516263794674399557759299933991721032199271962652503323960360018645969334330010873846399106824709865599380506820615340032.00000,
3455,1834815008768164122171778894508272972826797777069685046858089764846640332701597000071727700891472113022005805090951483525683083554526090982115617642280375665352913445525001612793005580673144446973262086392512512.00000,0.00000,1744376005881111995978501195091013779005435720458689023763875904040715112566813246877882863016657894824065747648512.00000,0.00000,-2780022740557824091294950383885905360788198296678053036441598745873765620196474135531793284638490959658191913051525148928062342264991089985177303022089502167187070991267429539721188817863420113548880871996522496.00000,
3456,2110312757832453135505499878267112077327016405888124303062492312519853903393328857776151964881175676844495598172848462691119118136031780961332164922897224439335660989684391265835339025957075365262874245783879680.00000,0.00000,1882077228032345477928757380623089288780299241093576473031192451800027291603519750627636315925395868565992477032448.00000,0.00000,-3197443572473413222289122029270334071330364447184881200953360701589218368935877657577419671187396736234405612327834912916315424760564978672157911950996939084692737488748484846146388186783842178541434273466941440.00000,
3457,2427176535284773264778695916688687780473905269455017916307134097105292199696918503742948448949265407621058702783289361613834188310667962815375472572229666945472127501502485207085422107132371809969232276994654208.00000,0.00000,2030648598888912319035483126440860443022858060287778925020178237357398661493708831306928012621266771048145411375104.00000,0.00000,-3677540204976928640459709851804962468349282789514997534515939033120569862018485277661319968588830325017906055510144053304212879621539088847151311945265011218395341164162980647586552651366280865745964212582088704.00000,
3458,2791617456498703166877827464070142762945363552266963862109008618357868472500160252319750876638022811985877131170463765109418432038393358560382174029439645052109364395888941962015505957509186988324735723763662848.00000,0.00000,2190948209112827886599996354312617107359233076258016752037401766927556717437140658303176914698752600209401244024832.00000,0.00000,-4229723418937428332854406393268715718317259285692624534912741630462623607864918817324202658287058233000614018593382466327948381367160681736149712970598172774298250388385165280320077731845539545209724905623388160.00000,
3459,3210779236753763921661434836918883412813273068236962034472691942366433976680605594675277060333936699955543310258949004490042680625270790689626571157004180261262665703245921271723283998469242696259341916357787648.00000,0.00000,2363901887131633676394651439609932155403940849236799152575706957575548653944527702276729451990616141446149329387520.00000,0.00000,-4864817025384489693198272739278876227403811835585943859726459502840911810835104778336852304504033202631911966614788532763538341067221912631992966333779789664545850055963765624798014066678772453190227459055812608.00000,
3460,3692878221251325868628262018275008230400503254344837439004156571470649741227692002979559854034402165895434430597137912331547549942189048303366633784234527453477734802125380119833035575112630552062498340803182592.00000,0.00000,2550508546364607486237550692514663006375518790293572874716970677450841724007973855937904815896314047069441834876928.00000,0.00000,-5595270032198978234895912721240322781776540973469578188592207576279365599353083464449501959015333298170755289617760975250092878445689990903189321287594093852941629139921232850501376133131916830029302572389498880.00000,
3461,4247364440658431714610307593237384724798184696826094811507303461405420906184007969527308444079037812965177774861323383452508893676431455371582836013445462199924085631407048943530411891348421659433348756523712512.00000,0.00000,2751845954559563122176317531481198619900280973691953912589753003090068854153765145430760552301397874392227991519232.00000,0.00000,-6435400667664290299714890578953313829673017561967631657940384357336798005085878047433127520510449573354257280510023559271614800897597921542351507797324620370690842191694493521635376102614604450472377931834327040.00000,
3462,4885106849165703642114680669617840980197137351848142693092999363077979827172822220554775653828980675512811941596761513230241441452577680278568415440415496467096598075709254089457475351158674192635779491020406784.00000,0.00000,2969076958561692899134270003243871516493230670227378561319932320227842901333277407058925718610163435304125003202560.00000,0.00000,-7401677044190459639088377458954798101338718026700369229777333148070390443010960486095923303830063709984134567056761683076451426137783780469476359635013008870383464533297597520083215997672720696278771393013743616.00000,
3463,5618606376067460814205683985857534523904673246351477274713588848266339159900728944863175586225815880674606561515898563640289189699192016108348762127552343434451796977968132459588781338243930014966700599079337984.00000,0.00000,3203456200466306222781710348351900165861834689583411885082643444920649563836036836911638851171973889140723457982464.00000,0.00000,-8513039963738577203581605695774805516002219656764282993081164531730454889838671355649861701327856354751891098765981764909365060303048801049554198739705755667838716242173564125287966264532226184109993613477281792.00000,
3464,6462240967068580604116330361045227694442758999117702951775754671199894146530707131462261644519896307288617513861009139892934319208434940364305679207657907150447900360526706844410303683105211664250477491578208256.00000,0.00000,3456337363945357650109524243911203240259773641794560402447617435169186839844949511890913126283301642525122913894400.00000,0.00000,-9791274192528152855201033193565002920842943111126669626084415388714267092903477926051102905789446870018031274545921124685936090015265644746999541346916390550138502794332646319110388599696803329306466459408400384.00000,
3465,7432547418580379241086033226030089900833338319502434024318697277669978431488241265557376359942278371214881590411341921498675057646662061888633242378801517281767244423308939349995136555017695217658846149504663552.00000,0.00000,3729180992599744043575778352605670812703973779864924408816128962802168662773435284662276108948727071113799377354752.00000,0.00000,-11261435482697546003562786989183010354678291115766712166785659422842525713076658279520062807798231634709112272376571410754256149171550912974983810157619938988395894482182270083038405645146074772766678236409102336.00000,
3466,8548545529478334418806280313070853229263068943122497993663798352817449228751446620423608574109153354188026726916707137819537378856840011323820237428239475567490267890752131115703178431380326371171334005744205824.00000,0.00000,4023562925493134417930196971142655776057596151289135252975856968824617007364039795343585132229292906033890954575872.00000,0.00000,-12952341711330811919859742380394702173813005237307539648136751051212596351227756821771996443684398373674226593186491338714775954391891921255822218457058354140628904883896671264267224030761866856786238776524406784.00000,
3467,9832110924294900934401599624978787545066725557357860066187923122929643179240641730051534753012311312245284609240321486010824353756514894214139153171221859944850490790918827187901406920146449068061434048279478272.00000,0.00000,4341183398587716820550820452109802056387043332006935634462730164857864953936794410540245975467928378431797012201472.00000,0.00000,-14897137764083184791254881761980191515984643771999226875961274599826097485032018427879158214822959006511095064875379436580854324993731777524379625458606866956378837724150362905016313878828692458683836481203601408.00000,
3468,11308403855870711313796668361044785424329570948367279279895902118961395058380241428554905805165240986400042686750058135672550851657050379049840916069140226930302361632292363860621636873005868336364429268542816256.00000,0.00000,4683876864648218583305880137558034837573357602683794635754787069799674775891992446054377958665030621990066082283520.00000,0.00000,-17133945236167747387895650284846219784128265345376624681781240176397045457392968979810863209504865719489431178977499624956114171315959204895210670664073638210313548512760972642484100639194875860616608893882073088.00000,
3469,13006362392788235661356086229087999857403192766842500944192565868963791674406818955243990583704078353842969423802303562530193697342031089944132653353383614132739733416600304256902311835631980038412447344133931008.00000,0.00000,5053622588330171722562614650095316000033631461400112582025715443911536978395355492963787982270226038871970325463040.00000,0.00000,-19706609686042784561285022354313387342637372599860191851362002914129486930954034221997826281332537111497181919298375324639192725587788953895363826227378680044959577967503144683518004918623003220378040696930566144.00000,
3470,14959269658972654679731634324103186448490923672720474230255622182306381304646632910704377276872312514059849351667890387315086781988594286305804224560101888638334895372060463787376303882565445433548911665962024960.00000,0.00000,5452556077645531813353175483313008818274118141891083143639751679061709395371301902188049203768681626796196047618048.00000,0.00000,-22665560089352511762441668693769095477182335862432368554689661395716855738315309405682585277552783954872672352121480626837432248797937156305543065840118038450626548019881364811521794851828650450846372354404122624.00000,
3471,17205406244403983937640845926280859711546874306391965329489238627880178215838871493654804679337013931335901757668257980665911711519815274700573459850132965163282653739597551710358242430621006239622826718568382464.00000,0.00000,5882981417829382270855187444031587820042843164446931513673865695255908483256196247163522345944643580508749732773888.00000,0.00000,-26068797340006040233222414690231039225970181635101549509488172461355128495713680239113873581031779468615976181063202226864481383942109398396824689811612319517104183213794023972094043175411120022948793212819472384.00000,
3472,19788800575395573678660695758470526801996522008504670837300354508646015054624664610282585708869375636588105479719145169754454010950499019988375316847263862059958750865128394762369095233406299535045253896794537984.00000,0.00000,6347384578843345815081048267090465548611185237609705932864690424421603333004763485903140750514048048910268603826176.00000,0.00000,-29983031174841778867296713869819331989517121132534145715990354276436431163139569206956374858491253241140125731573045817607321229120231616484839405488393549813358736631473001612079543874241218554294405644903514112.00000,
3473,22760091953082595799505049216893436338566386429833643830993238318557653693185925343471176827094135410310881444688370242130734492388934999392407985566629310734639305004345215728602012940962894047302211675545927680.00000,0.00000,6848447773374691826819055805670301883077621418591664611968331806151608506657680455833395805027620719393770527784960.00000,0.00000,-34484987807700904991705440605052069065008330584401674503039932687523896583902620619251005481869002152376350692673682608479161353733864222664973861616564900003138433713515698386387314902021989227967313622595534848.00000,
3474,26177523177269169149854904647812384078941072128417708707198804392914078425129065512644964110406035322729563415473897383393610165054767519010282390554522677544692772998462347752542642178919508337588769046659072000.00000,0.00000,7389064948257374803480557330825948900670694551203254406832625149094445063572718903598596635326471843633193918922752.00000,0.00000,-39662913904953291262628441911510304008167409280155451095512664745122457436015964863168322904119030634675269418494218499683679798898199630100206953710452567096623332302308461728440489240243897275149186567581466624.00000,
3475,30108082212895170102811569689964882839572489183396495297709196215646639547842756581012877230134961607038382055425985875795378207553020321911655094719906096676563292241875853832199866541077574855106916994158428160.00000,0.00000,7972358498787457443208942296338797435564135749201447684862837426232755137804949763420291757695999459549022036951040.00000,0.00000,-45618306383174508650210000945633890160369936769567386858346039276783457944779579660063943479026869917430370609412063520895527593311860644372629479312188346862778063509897952054925639992380523510519279434522951680.00000,
3476,34628815277894443714516333411008427029781521085058856147167203817118714588960817269981619208769057711120432279138541342552351210842373105273165993885568649157425900454692121324471396322703186856388716782218641408.00000,0.00000,8601697302468310691032115050465513330391670548685737357636323079250968324104154025434413153581888904629510102581248.00000,0.00000,-52467901936203708260708617222895075970650455264753802272272722659301529877932315050102782100178140510248798955044230365478986687168047839680837729752011298978797050865348461121977929634291263582241295561570385920.00000,
3477,39828337091392105719199289159417473687729387826174197799518956207800178376286117592923220131928580738121561544294017481115477367031959614740767751884077861903902521422374187752570037349847849135701192839721385984.00000,0.00000,9280716176341527556163093855062314887342750452851251162776194580027316642640039326137769299748996776266041393152000.00000,0.00000,-60345965289988050860692624950352048818954128097726317939148214844913330530731196947582236036909791351474983499688460527741538443451349090098121603273744483421092186313475303160971993250452800094350489765755748352.00000,
3478,45808567885895426748196099551993320527598315725890977658809823109191642686624256148645102437811265471266609464297495677317572168218766906357011677929360433804836008915860544465104926273033090065391878904511201280.00000,0.00000,10013336870281553274825780518317599305149349537829795894662142255291735604103632382976898127866413972837198811103232.00000,0.00000,-69406921039235499603389670783144210630722029147930152031569784272133149683339188907748600029833450745123681044318206418558479046014541941651456369893890121726818380922743689208988115245115648108642893235220381696.00000,
3479,52686731232125972259011925569616033713189838351768558493361710713369742447649920454334542572841857215239736644075513975372526848817758243221055134551830464989734247536551972632126366149025953451098454579409321984.00000,0.00000,10803790717503155874581077766577300341088882285832718162795017462944794946970109887761094136941470345067904855179264.00000,0.00000,-79828380654736322170859183280645857612537297410206702770628772768442078728329350788853279197843498057278960829082695523089249771343351651685869432313494463343321610376054180202620863443361906305890164254925914112.00000,
3480,60597651837550295841305496846168616999880723130868910436876988319269673790524460319073351301770956144919430988570781728709101152904521441961264634826824338085541031552591452666650989765871770389421388233877487616.00000,0.00000,11656643073102300989289138623968370398026189553294052630592523335306084753146774537419881713314462279027344780820480.00000,0.00000,-91814623996288315706367862021157531482098733865926672320926366732165278075114301504395329313748372869139213524529515653608395678071885612316501241401979881436940492908660191870580174687899509354000472207639183360.00000,
3481,69696398359704991437174431128200781220995511556523754228344506466948929643614924914859958815616325962626341768629152208738180002189143504225664906113929402265772875731371738247317650261834484851958933405902569472.00000,0.00000,12576819681777971116739123063252973710473102477377544994943952570217227658814000984094606970934193421922880517570560.00000,0.00000,-105600603575310585724784349977678426025596058105971977075836174829579615112118274322496782947065540044377930648608039849204948482869762870658518069754459017646391934363640176252232427053222308502577626713574866944.00000,
3482,80161323038339372543610936320999209776173573827269179878022147732260773777313184984064746885590664944847203691737612002804510481565244396053472921669295112966570673354197162352482337660375981491440543388187754496.00000,0.00000,13569635127024665914135566083959705758928687708253177142253155243217645766533877017143316480179017753658214687178752.00000,0.00000,-121456550058089957833114849886952996159225448315608052337528588512816279188281415026903219981599717336792160891846283231724443153479379619942203380142756412348049481882656630380119596873913752697956802362645413888.00000,
3483,92197557728780715086412307310120052388875468110069844200000124463460670089302827768943851258673332284294903718959185376522520610561633011759675961001195873440883945851485601717136711044815686917950235382166585344.00000,0.00000,14640823526107101910753880247742889287665405429696716353378421341913300997171077139231622741549623234969520752820224.00000,0.00000,-139693269286031385928268442294711848602713166925912089189010371438876728145841479852477620546876486032925039720969879252509306985292089643739480712463818170642463531120972447599292889880640579101759365989886066688.00000,
3484,106041034865234283261837989612681686794428227586775580403931012537263453317308671230711613069775266086130993302676409029528232118937231653585760713634249366000836491148305662862359323482576378213943671862713122816.00000,0.00000,15796571648099373494280654519839948549536904470096513632429509045834620800822642961484928586359058329538522660208640.00000,0.00000,-160668234644294349324489979033233012450826935851315392432302296769688560414689901479118902040591386362033573025194237354653606226963940695864735192851014270041915106897601406981581207394572148556236123760746299392.00000,
3485,121963112172326519444941819927778943083111779238418234926531053782926549511984707109801069107445146739705288855795343090497310215923332505352704658647195652373080468513327300505609746950443029969868457360100425728.00000,0.00000,17043554646265569271998776904459856223696625057939632620624139664523994158128881726467732843000895751804830097604608.00000,0.00000,-184792594200494701514721003819588971811184166551260848750586006023692804451358879079123809707744970646776785937206787903601027581960247336547700400824025600653526961819698035204636338049023064689621346804639465472.00000,
3486,140275891777780947472839176454173996405872121271134842150559364086255419933505874527824672468085023773075892626910558212236980515506153270322384158491993374516475857329656993490917203442002995020786071855488303104.00000,0.00000,18388974611158193011657488947040636329186584110738827393993507326380629893327136894825752187585544259288757094580224.00000,0.00000,-212539229966334743981232150071702688966881654479619344544568294362069880847603072136735329951138723727641337105563174451691437126782703041047214794528264573598065429723227873061162787278659375372829853615833219072.00000,
3487,161338337990660963611133424070372065342779160580680375375553129478062966785972632851068238655841166865971913616876113127632556264265731596586525937104436937146005619939832948328657894886081402072791674283328798720.00000,0.00000,19840602167102151677306476609237682165711707278232897680658672148067330668204970972919264154228420127341868675497984.00000,0.00000,-244452027258577189277843415590697651194757975200435013049832066345396198687272847781268414801664532935989452213519484294414630683065210987887259694470671055004704324784308535224981376827933585656574216426120806400.00000,
3488,185563313664934387182702037228239226972097021613333064399709444922247038571365686827334065747331604872339731023600230261907384536210343651503702365724861114147778465450975827981660637715716818461935376560732241920.00000,0.00000,21406821352309506696456967712506329175731592185779740475258861222106266311190095785584009803337734017937346052227072.00000,0.00000,-281156535855961168916645985776681015009903557843458667150108657185699695489958700064199930973436123885811933170605298981090164431694669821296541444199506242181427003578692126233814668673961849407265326892996100096.00000,
3489,213425673074083683792569310692364545777475348539985154494466174152315713055788371826745281930851141866330609465753343902682581005368062127226362085981661714344631247074905085950700746242125093835874872269907951616.00000,0.00000,23096678041835105087784225016393349017594624897302721204797828463584920856612546929912050584962375058678034848546816.00000,0.00000,-323372231930429808071856847901936425859244797346795341071779323281604373773423851469854355142841363325042483906696245373369692420969930930698543551938692502231222452043756165917887033305339033233002068276269809664.00000,
3490,245471569932054195211713627269757372364838942719364908963202522032419853347367733693795127096316912036441733912748510474826118084864527889053640525135697525821833058224003814962291252508611717558360108887147806720.00000,0.00000,24919932193045326939559911926279327779521146426632920490339125691470155479307650425088993184930673504596219475787776.00000,0.00000,-371926621109173061556155809350383590179702791771484472364281083895390697325143039701183943245889112440635460795219598826878518338100893148005623481577056699042694090023911035562610160171104905896993589770286268416.00000,
3491,282329163014945214279146157084521976196816994980937262054438314394097811914983921416768918349492614585995101607062185991007169448070195044825116400223389439913568301672628517113494911756294572501453340816971923456.00000,0.00000,26887114215349568377721902229971037074028233137671407532166167106781164654989067042846762517722455157815100424847360.00000,0.00000,-427771459113553370824681739638800728647258753442481047638682023000840361030776592838500493766770388875451017718781830223129929478178943572409757184735627428463019288482809899330894266692266521823555830340214849536.00000,
3492,324720929233405469009668070615869286202142541760797267431339179774059419240122533429481484693510624368301130479923522531789501205910741795723198738172350884301305789695790905021339315802350669930138803754233757696.00000,0.00000,29009585789764110081164568757705356261585944355795116809883548261098442237326939125665988185538302176167462558498816.00000,0.00000,-492001407929402198590032684282694144348595758621726865665426928350851519111886185222223701821572351886683348985164241179095995746978419916553790274195013038018365234449832064461175662227107945170097302984588263424.00000,
3493,373477825514697580800149518944479871557867047240254156831984799595145765348764143134252959816737712406969088504322132395662318803911416815696738445210104685277133057857362296823456203357791482753062250872571953152.00000,0.00000,31299605489578659242679382139911928466376819315345446942156367165800836773645607250960575094842705881549663576784896.00000,0.00000,-565875493204087225515129070128715814550233565444367372884666456899213365047341983352086462862458279280165164249260682060512458780769838962371121727890418938087388739219335053291132248792149290920928073257022652416.00000,
3494,429555577093481024461901065781701430675704218125391495414017213541329237529592068427557028778223678092178190574799150590949113836145531190327915478925024742607859088826521794283525052828972897707739792667674935296.00000,0.00000,33770399581125100144536947186365122101697114658178346756075109487749547476461845758742979480982679924765284647305216.00000,0.00000,-650841783474971226532872196904988088230777425101025578793766728771587965163172766326079031619438815135762258257631133024687869432411177749489648254427256833232634055092076276089983187704934407994208544718187397120.00000,
3495,494053411491901611276173046922601350849682367743138241736952916218954439999895537989221937047117133747823648723968779155666499105870575168413576471799202226929789196729634395761406056870081539287993223647890243584.00000,0.00000,36436238413566227564622839961503561416095389780354290375184677505989849883203703141321400777266684003100962186067968.00000,0.00000,-748565774987729641568963206491653962167925441750381028522019945533779791408820911366239938995539608211489891401103712443591083441601943585282400079681044670260550358847317801751773303409378388343930808418397323264.00000,
3496,568235605409604582400587003927200600351438757373163869361052128281043384468107616260526948815580653711518818423093027223623993885565708937371173846819475195771646918024754745629005548522623966131901126179603611648.00000,0.00000,39312518838902308979094586551995247974782859073639108602795407099569680616241552902322260661335357718151776702562304.00000,0.00000,-860963038499400828060748493861542876495909204897346662388995930539467501841745930143786766413689256765664512308579970479472281605690514599660272018806349450535268860768107970719816350087431990751745391834534248448.00000,
3497,653556266882518225114462039702157573294158508719298355665780647462688030440391581665052698354666265065785437153374925002033787592111200082226350991485530829932909727317206960947614845651114217026639440719827173376.00000,0.00000,42415853138221474754432567845462287313813957220074691136680847324165481018503883046550798477379909698524978564038656.00000,0.00000,-990236768003815383868903096583322681160425976420406380753259120019239945356486328687571715741779964505189328112900653920741229606804941634902367216168123807721470890123636350060244440486782594780516826639704784896.00000,
3498,751687838486499994471728108694346851362558708438284703640094279401522319174016897779366441324654809739597425163536695583678932914965688535406575336163965726947414896460636662221921515365874388105337806546844778496.00000,0.00000,45764164967797506654729819611289950077030983218142862448775393319632891970760714035475669621498773182943753593159680.00000,0.00000,-1138920967403787652954175934515178248342430272537309719549750034699307554793629830783114711203745201143752218130023801143923910320796683831856057694749738626172631843620337458191234068948786332064153236775152648192.00000,
3499,864553880301289713394448699531100143724233759580385118841896335824433653542004580516034093359423598709455428357372054200861994263229365354425561709868059791137897146840395124357187831930728638712034297260403589120.00000,0.00000,49376792879182493683481355088170255813656755258788337311476245249183350566175010874380692499534401665712549837930496.00000,0.00000,-1309930121668620741627454597290977690628496926494608693008615848092581461677223806473155007127868337189901921451139226862748185221246544171760553788277580937665127525598776971294803020637549601850810382143226642432.00000,
3500,994366775241423339461670061326410498728710248620636772103453222032739405161823447546527037252494131491759033511819678578701767601539424902462885175290885086542125799062507446725136628513528100563493203730134728704.00000,0.00000,53274602011186309460118478281594614011232673412259635103016138541993436409434763772588601882228921656777723753791488.00000,0.00000,-1506616326123368469635781671336844809537574353081046421215365903805950909004307607610724785088717470403042473127566137321440253778784675978508195250394746605755938900613625645581477483449039721587684351808215449600.00000,
3501,1143671095848243671926039001333686318690521935769917528733199330860539000923281955175393610345506808969932386985638401184103774756991406025704119909571074463406049051523658303638923020890721650521646952904082325504.00000,0.00000,57480104598832476968771026814701339971479450895213852120596784202591670595901646710915391835575170934141001209479168.00000,0.00000,-1732834993709459800914008100184424153727882934805149676296083915382174160341619053187126373905678169052895492861919701783021428198083201994944775951408780756114073821196119023585865750388153769473335863657808003072.00000,
3502,1315393482612244239877624448546045940728302146836645106506197830522091513954111905746376438104519249469780454239224236298901321729449686011533437083594127794516562802840508010682996673003968113722128467354720403456.00000,0.00000,62017589995303470401109575478647485088321150610829067693251494166734804653824432579753733673692555513306906936475648.00000,0.00000,-1993020428200369697991420902053783729748551918026077715066816772255746402429913974710391744779112557316028564004579684218817275086944278789238598465978127381405201520285582996449724681673498634571415177115121745920.00000,
3503,1512900011533001517871177913286497638797070721058674232215725692585923170880320991844852448248913327577501221180129109069716359743967129975852567541557809000981500238591391400260534002928435985845226634810578960384.00000,0.00000,66913264957831830818532631962669895002089114239523089594589955162562946320809357819908428090258243544787147766628352.00000,0.00000,-2292272744746971842742092554061385530578804729786992213677020786714804762623355002740768706765202604363622030805671833433426581319452853971715581288995711240600181930036790191249103318350251370470612111160021876736.00000,
3504,1740062175426845501628403981299959106517211698950124890855152678853842224096825153987935575306070410393801115517882124012544536218802610163509393428380455829832571143986877057820053066642364123882462405259027283968.00000,0.00000,72195405007773968816572283979215697604921120911974664929702542537886804773993344687639741231414746768167444892614656.00000,0.00000,-2636457841555826336404182810158613283288004179515769672081974694601807242305516382983600957622602923595758052302698941901975115352680877512411230879327536315815160976152826426222672538019143358227219969741904936960.00000,
3505,2001332772337783254758659259328871752127765870375317171913797651770461597940740133915505869075550372247024940588291534180121414322629086606540099712459600095007580220433959740813724840109333027003121403965164486656.00000,0.00000,77894517739063909227760412708363604588555267275977651722353728709749580986506568090850333792812965832546886698926080.00000,0.00000,-3032322382329974483450522118261594364378882906059914615286300223389609155455443425667422294629436950894764090590622539839891888263337123942857143748545719099836255000989621890307959828590226395516853975426770403328.00000,
3506,2301833188604717676497184348367776862510710228235952506230576207738874379582178710019795346840083817923600751479941157763043241097152724002377066778534432828031281718248923578649771443792793470190883647614368088064.00000,0.00000,84043519018253174381492996526149016642481658361088432684767675596354761431172332442711370264150157225352814307311616.00000,0.00000,-3487626043340480911232431359391887699321687371447884271945700958758455542392810189722196632283686533388210468461074645971801564998903473772948046012240279616399670377089540697984342883679417580379000044828510650368.00000,
3507,2647453787494314846204384605327021572496197148681778048902341813430408437421723396004368319276932602054675410201907755269226877241087635050271653890730768058946476336785631156126074597092190412743420563020545261568.00000,0.00000,90677923093800070513055551971692322234607886121074773104439578651945555170353572366157034199879488121794128332718080.00000,0.00000,-4011293617415628101818600437634599581255113329556796637423815700589067919672367489329501456195532424247232435919175302085037086403037208389358638288894035462818278920410003204308108512451313097139662878707757875200.00000,
3508,3044969371202170063801500479369265241576830879797114490174753920874269059185141590029292995103409153443596049501843035159076145392835161948232976834171323030789635695602000354444377599088083534967110444927795855360.00000,0.00000,97836047712605913928110528863438975645114567912324441384090935212340461729817162657343014838312484202505683968458752.00000,0.00000,-4613589956366923831692271461973480440674045221942283560284569175314622144688826416086012051413609404766536070768425352361820389624154719899003984696520202755886142388438133073042011913255819566818360930735696642048.00000,
3509,3502171979490783846289530100098852747610071271820011374834636157054138371475928242712907570610242789757737315348378682362003758569742635348712156552145792650052834284311877177371657322758237122560152962280613478400.00000,0.00000,105559235428471799035547203392184046030082520165596159534602807239768795137415942975017511564207804374161235229278208.00000,0.00000,-5306321181046642173226311768847462596447512693595514672888683665170414283421833043319744964064738699508601871588740303221635852365362594315424785526277824945323299688392842448061133944853430563355913999632843145216.00000,
3510,4028023628062973605816387873291156503134278433326336391639773755385591613789119610014019281315975792374778906181582639331839700692164458613965154169703762605832865564255041221030279191547778461836302222369031716864.00000,0.00000,113892092380667821075489549158217071764336873367672098424974428808713880132112954151821739620876628075947780785307648.00000,0.00000,-6103066103125717475841517995960593786978789498552282192835066859296366586793953038307218053561945914973361250882912342299235037334158363652688432637710899225751707006696112501700644964572637511158793768532438941696.00000,
3511,4632831980624981870236223878161193827113231243981432379479468398086099863622652898998873125252583234149852257256476409244562106356513292049067395422856186771383562915751614887574926262140050616681087346261144633344.00000,0.00000,122882745921707175753370544937583526542570757669336723656453193794565891250373632460015167864747164820732772477829120.00000,0.00000,-7019442394886335079736915028165981499743117577519895357262381993312429088744767957100484038790406589736738562527077992577449008848960463662362892628349235762145717450599310891661198655820717533281975749825643151360.00000,
